timestamp,elapsed_time_s,trial,target_rpm,command_rpm,command_change_flag,command_timestamp,command_elapsed_s,rpm_left,rpm_right,rpm_average,rpm_error_left,rpm_error_right,vbus,motor_state,sample_interval_s
2026-09-18T07:09:42.244+07:00,17.686830787999497,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,23.466666666666665,24.333333333333332,23.9,1.533333333333335,0.6666666666666679,42.2,ACTIVE,0.02682261399968411
2026-09-18T07:09:42.274+07:00,17.713802557000236,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,23.466666666666665,24.0,23.733333333333334,1.533333333333335,1.0,42.2,ACTIVE,0.026971769000738277
2026-09-18T07:09:42.300+07:00,17.743287240999052,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.6,21.666666666666668,6.266666666666666,0.3999999999999986,42.2,ACTIVE,0.029484683998816763
2026-09-18T07:09:42.325+07:00,17.76846943899909,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.066666666666666,21.4,6.266666666666666,0.9333333333333336,42.2,ACTIVE,0.025182198000038625
2026-09-18T07:09:42.354+07:00,17.7969233169988,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.066666666666666,21.4,6.266666666666666,0.9333333333333336,42.2,ACTIVE,0.02845387799970922
2026-09-18T07:09:42.382+07:00,17.825496526998904,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.8,21.766666666666666,6.266666666666666,0.1999999999999993,42.2,ACTIVE,0.028573210000104154
2026-09-18T07:09:42.409+07:00,17.852827918999537,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.4,21.566666666666666,6.266666666666666,0.6000000000000014,42.2,ACTIVE,0.02733139200063306
2026-09-18T07:09:42.435+07:00,17.878029060999324,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.6,21.666666666666668,6.266666666666666,0.3999999999999986,42.2,ACTIVE,0.02520114199978707
2026-09-18T07:09:42.465+07:00,17.90783810299945,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.933333333333334,22.333333333333336,6.266666666666666,-0.9333333333333336,42.2,ACTIVE,0.029809042000124464
2026-09-18T07:09:42.493+07:00,17.935605759999817,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.933333333333334,22.333333333333336,6.266666666666666,-0.9333333333333336,42.2,ACTIVE,0.027767657000367763
2026-09-18T07:09:42.520+07:00,17.963195717999042,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.733333333333334,22.233333333333334,6.266666666666666,-0.7333333333333343,42.2,ACTIVE,0.02758995799922559
2026-09-18T07:09:42.548+07:00,17.99131371799922,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,26.2,22.46666666666667,6.266666666666666,-1.1999999999999993,42.2,ACTIVE,0.028118000000176835
2026-09-18T07:09:42.577+07:00,18.0201681489998,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.133333333333333,21.933333333333334,6.266666666666666,-0.13333333333333286,42.2,ACTIVE,0.028854431000581826
2026-09-18T07:09:42.621+07:00,18.063702232999276,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.933333333333334,22.333333333333336,6.266666666666666,-0.9333333333333336,42.2,ACTIVE,0.043534083999475115
2026-09-18T07:09:42.647+07:00,18.08998509199955,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.466666666666665,22.1,6.266666666666666,-0.466666666666665,42.2,ACTIVE,0.026282859000275494
2026-09-18T07:09:42.677+07:00,18.12002652299998,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.533333333333335,22.133333333333333,6.266666666666666,-0.533333333333335,42.2,ACTIVE,0.03004143100042711
2026-09-18T07:09:42.708+07:00,18.14754249499856,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.733333333333334,22.233333333333334,6.266666666666666,-0.7333333333333343,42.2,ACTIVE,0.027515971998582245
2026-09-18T07:09:42.731+07:00,18.17482242999904,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.666666666666668,21.700000000000003,6.266666666666666,0.33333333333333215,42.2,ACTIVE,0.027279935000478872
2026-09-18T07:09:42.760+07:00,18.20365826899979,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,25.0,21.866666666666667,6.266666666666666,0.0,42.2,ACTIVE,0.02883583900074882
2026-09-18T07:09:42.788+07:00,18.23149991199898,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.733333333333334,24.733333333333334,21.733333333333334,6.266666666666666,0.2666666666666657,42.2,ACTIVE,0.027841642999192118
2026-09-18T07:09:42.817+07:00,18.260219235999102,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,24.6,12.3,25.0,0.3999999999999986,42.2,ACTIVE,0.02871932400012156
2026-09-18T07:09:42.845+07:00,18.288093198998467,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,24.8,12.4,25.0,0.1999999999999993,42.2,ACTIVE,0.027873962999365176
2026-09-18T07:09:42.877+07:00,18.319474783998885,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.8,23.8,13.8,21.2,1.1999999999999993,42.2,ACTIVE,0.031381585000417545
2026-09-18T07:09:42.909+07:00,18.35197770400009,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.8,23.333333333333332,13.566666666666666,21.2,1.6666666666666679,42.2,ACTIVE,0.0325029200012068
2026-09-18T07:09:42.937+07:00,18.380403485998613,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.6666666666666665,23.933333333333334,13.8,21.333333333333332,1.0666666666666664,42.2,ACTIVE,0.028425781998521416
2026-09-18T07:09:42.966+07:00,18.409313853999265,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.6666666666666665,23.333333333333332,13.5,21.333333333333332,1.6666666666666679,42.2,ACTIVE,0.028910368000651943
2026-09-18T07:09:43.015+07:00,18.45810512999924,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.6666666666666665,24.066666666666666,13.866666666666667,21.333333333333332,0.9333333333333336,42.2,ACTIVE,0.04879127599997446
2026-09-18T07:09:43.042+07:00,18.485060802999215,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,17.066666666666666,23.733333333333334,20.4,7.933333333333334,1.2666666666666657,42.2,ACTIVE,0.026955672999974922
2026-09-18T07:09:43.070+07:00,18.513089489999402,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,19.8,24.666666666666668,22.233333333333334,5.199999999999999,0.33333333333333215,42.2,ACTIVE,0.028028687000187347
2026-09-18T07:09:43.100+07:00,18.543880310999157,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.533333333333335,26.333333333333332,24.433333333333334,2.466666666666665,-1.3333333333333321,42.2,ACTIVE,0.030790820999754942
2026-09-18T07:09:43.127+07:00,18.57090305699967,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.533333333333335,26.866666666666667,24.700000000000003,2.466666666666665,-1.8666666666666671,42.2,ACTIVE,0.027022746000511688
2026-09-18T07:09:43.154+07:00,18.597909930998867,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,27.2,24.833333333333332,2.533333333333335,-2.1999999999999993,42.2,ACTIVE,0.027006873999198433
2026-09-18T07:09:43.188+07:00,18.631384645999788,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,27.4,24.93333333333333,2.533333333333335,-2.3999999999999986,42.2,ACTIVE,0.033474715000920696
2026-09-18T07:09:43.220+07:00,18.6631636789989,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,25.666666666666668,24.066666666666666,2.533333333333335,-0.6666666666666679,42.2,ACTIVE,0.03177903299911122
2026-09-18T07:09:43.249+07:00,18.68947473099979,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,26.0,24.233333333333334,2.533333333333335,-1.0,42.2,ACTIVE,0.026311052000892232
2026-09-18T07:09:43.272+07:00,18.71533508599896,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,24.866666666666667,23.666666666666664,2.533333333333335,0.13333333333333286,42.2,ACTIVE,0.025860354999167612
2026-09-18T07:09:43.301+07:00,18.74246519499866,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,24.866666666666667,23.666666666666664,2.533333333333335,0.13333333333333286,42.2,ACTIVE,0.027130108999699587
2026-09-18T07:09:43.326+07:00,18.768842104000214,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,23.333333333333332,22.9,2.533333333333335,1.6666666666666679,42.2,ACTIVE,0.02637690900155576
2026-09-18T07:09:43.353+07:00,18.79626543499944,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,22.266666666666666,22.366666666666667,2.533333333333335,2.7333333333333343,42.2,ACTIVE,0.02742333099922689
2026-09-18T07:09:43.385+07:00,18.82809051699951,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,20.933333333333334,21.7,2.533333333333335,4.066666666666666,42.2,ACTIVE,0.031825082000068505
2026-09-18T07:09:43.415+07:00,18.858255917999486,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,21.2,21.833333333333332,2.533333333333335,3.8000000000000007,42.2,ACTIVE,0.030165400999976555
2026-09-18T07:09:43.444+07:00,18.887218317999213,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,24.933333333333334,23.7,2.533333333333335,0.06666666666666643,42.2,ACTIVE,0.028962399999727495
2026-09-18T07:09:43.476+07:00,18.918736449999415,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,26.866666666666667,24.666666666666664,2.533333333333335,-1.8666666666666671,42.2,ACTIVE,0.03151813200020115
2026-09-18T07:09:43.508+07:00,18.951493998998558,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,27.8,25.133333333333333,2.533333333333335,-2.8000000000000007,42.2,ACTIVE,0.03275754899914318
2026-09-18T07:09:43.535+07:00,18.977985726998668,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,27.133333333333333,24.799999999999997,2.533333333333335,-2.133333333333333,42.2,ACTIVE,0.026491728000110015
2026-09-18T07:09:43.568+07:00,19.010749035000117,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,27.133333333333333,24.799999999999997,2.533333333333335,-2.133333333333333,42.2,ACTIVE,0.03276330800144933
2026-09-18T07:09:43.596+07:00,19.039318307999565,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,26.733333333333334,24.6,2.533333333333335,-1.7333333333333343,42.2,ACTIVE,0.028569272999448003
2026-09-18T07:09:43.624+07:00,19.067639384998984,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,22.466666666666665,25.8,24.133333333333333,2.533333333333335,-0.8000000000000007,42.2,ACTIVE,0.028321076999418437
2026-09-18T07:09:43.673+07:00,19.116555462998804,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,24.933333333333334,12.466666666666667,25.0,0.06666666666666643,42.2,ACTIVE,0.04891607799982012
2026-09-18T07:09:43.700+07:00,19.14332565999939,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,4.066666666666666,23.6,13.833333333333334,20.933333333333334,1.3999999999999986,42.2,ACTIVE,0.02677019700058736
2026-09-18T07:09:43.725+07:00,19.168718709999666,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,4.066666666666666,22.866666666666667,13.466666666666667,20.933333333333334,2.133333333333333,42.2,ACTIVE,0.025393050000275252
2026-09-18T07:09:43.752+07:00,19.195498539000255,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.933333333333333,23.6,13.766666666666667,21.066666666666666,1.3999999999999986,42.2,ACTIVE,0.026779829000588506
2026-09-18T07:09:43.781+07:00,19.223081041000114,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.8666666666666667,24.266666666666666,14.066666666666666,21.133333333333333,0.7333333333333343,42.2,ACTIVE,0.027582501999859232
2026-09-18T07:09:43.808+07:00,19.25183950199971,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.8666666666666667,25.0,14.433333333333334,21.133333333333333,0.0,42.2,ACTIVE,0.028758460999597446
2026-09-18T07:09:43.844+07:00,19.284568313998534,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,17.933333333333334,25.933333333333334,21.933333333333334,7.066666666666666,-0.9333333333333336,42.2,ACTIVE,0.032728811998822493
2026-09-18T07:09:43.875+07:00,19.313852288998532,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,20.866666666666667,26.133333333333333,23.5,4.133333333333333,-1.1333333333333329,42.2,ACTIVE,0.029283974999998463
2026-09-18T07:09:43.893+07:00,19.336503331998756,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,25.0,26.8,25.9,0.0,-1.8000000000000007,42.2,ACTIVE,0.02265104300022358
2026-09-18T07:09:43.924+07:00,19.36787976499909,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,31.533333333333335,26.8,29.166666666666668,-6.533333333333335,-1.8000000000000007,42.2,ACTIVE,0.03137643300033233
2026-09-18T07:09:43.974+07:00,19.417832887998884,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,29.2,26.8,28.0,-4.199999999999999,-1.8000000000000007,42.2,ACTIVE,0.049953122999795596
2026-09-18T07:09:44.000+07:00,19.44350139999915,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,21.666666666666668,26.0,23.833333333333336,3.333333333333332,-1.0,42.2,ACTIVE,0.025668512000265764
2026-09-18T07:09:44.027+07:00,19.47060878799857,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,25.466666666666665,12.733333333333333,25.0,-0.466666666666665,42.2,ACTIVE,0.027107387999421917
2026-09-18T07:09:44.054+07:00,19.49739437700009,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,26.066666666666666,13.033333333333333,25.0,-1.0666666666666664,42.2,ACTIVE,0.02678558900151984
2026-09-18T07:09:44.079+07:00,19.522581215000173,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,25.666666666666668,12.833333333333334,25.0,-0.6666666666666679,42.2,ACTIVE,0.02518683800008148
2026-09-18T07:09:44.107+07:00,19.55089893100012,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,25.333333333333332,12.666666666666666,25.0,-0.33333333333333215,42.2,ACTIVE,0.028317715999946813
2026-09-18T07:09:44.135+07:00,19.577990669999053,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,25.333333333333332,12.666666666666666,25.0,-0.33333333333333215,42.2,ACTIVE,0.02709173899893358
2026-09-18T07:09:44.178+07:00,19.620909156999915,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,23.2,11.6,25.0,1.8000000000000007,42.2,ACTIVE,0.042918487000861205
2026-09-18T07:09:44.205+07:00,19.647911647,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,23.6,11.8,25.0,1.3999999999999986,42.2,ACTIVE,0.027002490000086254
2026-09-18T07:09:44.232+07:00,19.675111228998503,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,21.666666666666668,23.6,22.633333333333333,3.333333333333332,1.3999999999999986,42.2,ACTIVE,0.027199581998502254
2026-09-18T07:09:44.259+07:00,19.702239064999958,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,29.733333333333334,23.333333333333332,26.53333333333333,-4.733333333333334,1.6666666666666679,42.2,ACTIVE,0.027127836001454853
2026-09-18T07:09:44.291+07:00,19.73241304200019,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,34.13333333333333,24.866666666666667,29.5,-9.133333333333333,0.13333333333333286,42.2,ACTIVE,0.03017397700023139
2026-09-18T07:09:44.319+07:00,19.76192550199994,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,35.06666666666667,25.066666666666666,30.06666666666667,-10.06666666666667,-0.06666666666666643,42.2,ACTIVE,0.029512459999750718
2026-09-18T07:09:44.346+07:00,19.786901102999764,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,29.4,26.266666666666666,27.833333333333332,-4.399999999999999,-1.2666666666666657,42.2,ACTIVE,0.024975600999823655
2026-09-18T07:09:44.376+07:00,19.819281075999243,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,29.4,28.2,28.799999999999997,-4.399999999999999,-3.1999999999999993,42.2,ACTIVE,0.03237997299947892
2026-09-18T07:09:44.403+07:00,19.846262445998946,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.333333333333332,28.533333333333335,23.433333333333334,6.666666666666668,-3.533333333333335,42.2,ACTIVE,0.02698136999970302
2026-09-18T07:09:44.450+07:00,19.891129546998854,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,18.333333333333332,27.533333333333335,22.933333333333334,6.666666666666668,-2.533333333333335,42.2,ACTIVE,0.04486710099990887
2026-09-18T07:09:44.484+07:00,19.926922611999544,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,23.533333333333335,19.066666666666666,10.4,1.466666666666665,42.2,ACTIVE,0.03579306500068924
2026-09-18T07:09:44.509+07:00,19.951928454000154,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,21.733333333333334,18.166666666666668,10.4,3.2666666666666657,42.2,ACTIVE,0.025005842000609846
2026-09-18T07:09:44.540+07:00,19.983777216999442,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,21.8,18.2,10.4,3.1999999999999993,42.2,ACTIVE,0.03184876299928874
2026-09-18T07:09:44.565+07:00,20.006685096999718,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,21.2,17.9,10.4,3.8000000000000007,42.2,ACTIVE,0.022907880000275327
2026-09-18T07:09:44.592+07:00,20.034728278998955,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,21.666666666666668,18.133333333333333,10.4,3.333333333333332,42.2,ACTIVE,0.028043181999237277
2026-09-18T07:09:44.617+07:00,20.060523416999786,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,23.133333333333333,18.866666666666667,10.4,1.8666666666666671,42.2,ACTIVE,0.025795138000830775
2026-09-18T07:09:44.647+07:00,20.090128742998786,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,23.333333333333332,18.966666666666665,10.4,1.6666666666666679,42.2,ACTIVE,0.029605325999000343
2026-09-18T07:09:44.676+07:00,20.118090003999896,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,24.533333333333335,19.566666666666666,10.4,0.466666666666665,42.2,ACTIVE,0.02796126100110996
2026-09-18T07:09:44.704+07:00,20.147156662998896,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,26.533333333333335,20.566666666666666,10.4,-1.533333333333335,42.2,ACTIVE,0.029066658998999628
2026-09-18T07:09:44.735+07:00,20.178064029998495,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,27.0,20.8,10.4,-2.0,42.2,ACTIVE,0.030907366999599617
2026-09-18T07:09:44.764+07:00,20.207346117998895,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,27.266666666666666,20.933333333333334,10.4,-2.2666666666666657,42.2,ACTIVE,0.02928208800040011
2026-09-18T07:09:44.796+07:00,20.2382590849993,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,26.4,20.5,10.4,-1.3999999999999986,42.2,ACTIVE,0.030912967000404024
2026-09-18T07:09:44.844+07:00,20.28492683100012,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,25.333333333333332,19.966666666666665,10.4,-0.33333333333333215,42.2,ACTIVE,0.04666774600082135
2026-09-18T07:09:44.869+07:00,20.312673206999534,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,25.666666666666668,20.133333333333333,10.4,-0.6666666666666679,42.2,ACTIVE,0.02774637599941343
2026-09-18T07:09:44.898+07:00,20.340227707998565,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,24.8,19.7,10.4,0.1999999999999993,42.2,ACTIVE,0.027554500999031006
2026-09-18T07:09:44.921+07:00,20.364270938998743,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,14.6,24.066666666666666,19.333333333333332,10.4,0.9333333333333336,42.2,ACTIVE,0.02404323100017791
2026-09-18T07:09:44.952+07:00,20.39559655499943,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,24.4,12.2,25.0,0.6000000000000014,42.2,ACTIVE,0.03132561600068584
2026-09-18T07:09:44.983+07:00,20.423890238998865,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,23.733333333333334,11.866666666666667,25.0,1.2666666666666657,42.2,ACTIVE,0.028293683999436325
2026-09-18T07:09:45.010+07:00,20.453107427998475,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,0.0,25.466666666666665,12.733333333333333,25.0,-0.466666666666665,42.1,ACTIVE,0.02921718899960979
2026-09-18T07:09:45.045+07:00,20.48781983200024,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.533333333333333,25.466666666666665,14.5,21.46666666666667,-0.466666666666665,42.2,ACTIVE,0.03471240400176612
2026-09-18T07:09:45.075+07:00,20.51540377299898,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.533333333333333,25.933333333333334,14.733333333333334,21.46666666666667,-0.9333333333333336,42.2,ACTIVE,0.0275839409987384
2026-09-18T07:09:45.103+07:00,20.546878575998562,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.533333333333333,26.6,15.066666666666666,21.46666666666667,-1.6000000000000014,42.2,ACTIVE,0.03147480299958261
2026-09-18T07:09:45.130+07:00,20.569895033999273,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.3333333333333335,26.066666666666666,14.7,21.666666666666668,-1.0666666666666664,42.2,ACTIVE,0.023016458000711282
2026-09-18T07:09:45.153+07:00,20.595341940999788,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.3333333333333335,26.466666666666665,14.899999999999999,21.666666666666668,-1.466666666666665,42.2,ACTIVE,0.02544690700051433
2026-09-18T07:09:45.198+07:00,20.64123824699891,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.4,27.266666666666666,15.333333333333332,21.6,-2.2666666666666657,42.2,ACTIVE,0.04589630599912198
2026-09-18T07:09:45.224+07:00,20.66696173499986,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,3.466666666666667,27.066666666666666,15.266666666666666,21.53333333333333,-2.0666666666666664,42.2,ACTIVE,0.025723488000949146
2026-09-18T07:09:45.252+07:00,20.695466494998982,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,11.6,27.0,19.3,13.4,-2.0,42.2,ACTIVE,0.028504759999123053
2026-09-18T07:09:45.281+07:00,20.72426914799871,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,15.0,25.6,20.3,10.0,-0.6000000000000014,42.2,ACTIVE,0.028802652999729617
2026-09-18T07:09:45.305+07:00,20.748155639999823,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,19.266666666666666,24.666666666666668,21.96666666666667,5.733333333333334,0.33333333333333215,42.2,ACTIVE,0.023886492001111037
2026-09-18T07:09:45.336+07:00,20.779367973998887,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,29.533333333333335,25.2,27.366666666666667,-4.533333333333335,-0.1999999999999993,42.2,ACTIVE,0.031212333999064867
2026-09-18T07:09:45.366+07:00,20.809265560999847,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,29.533333333333335,24.533333333333335,27.033333333333335,-4.533333333333335,0.466666666666665,42.2,ACTIVE,0.029897587000959902
2026-09-18T07:09:45.412+07:00,20.855951098999867,4.2_25rpm,25.0,25.0,0,2026-09-18T07:09:27.555+07:00,3.000079473998994,24.733333333333334,24.0,24.366666666666667,0.2666666666666657,1.0,42.2,ACTIVE,0.04668553800001973
